Par,913,978,981,67,0,15,2,22,04,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
RI Lago de Tucuruí,95.3,-,97.42500000000001,3.5,-,0.45,1.2,-,2.125,7 Lago de Tucuruí,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui.xlsx",Lago de Tucuruí,97,9732857142857142.0
Breu Branco,-,-,-,-,-,-,-,-,-,7 Lago de Tucuruí,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui.xlsx",Lago de Tucuruí,97,958.0
Goianésia do Pará,-,-,92.3,-,-,0,-,-,7.7,7 Lago de Tucuruí,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui.xlsx",Lago de Tucuruí,97,976.0
Itupiranga,-,-,-,-,-,-,-,-,-,7 Lago de Tucuruí,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui.xlsx",Lago de Tucuruí,97,984.0
Jacundá,-,-,100,-,-,0,-,-,0,7 Lago de Tucuruí,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui.xlsx",Lago de Tucuruí,97,98.0
Nova Ipixuna,-,-,-,-,-,-,-,-,-,7 Lago de Tucuruí,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui.xlsx",Lago de Tucuruí,97,952.0
Novo Repartimento,-,-,98.4,-,-,0.8,-,-,0.8,7 Lago de Tucuruí,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui.xlsx",Lago de Tucuruí,97,984.0
Tucuruí,95.3,-,99,3.5,-,1,1.2,-,0,7 Lago de Tucuruí,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui.xlsx",Lago de Tucuruí,97,979.0
Fonte: MEC - INEP,,,,,,,,,,7 Lago de Tucuruí,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui.xlsx",Lago de Tucuruí,97,
Elaboração: FAPESPA,,,,,,,,,,7 Lago de Tucuruí,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui","..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri lago de tucurui.xlsx",Lago de Tucuruí,97,
