EstadoMunicpio,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
Pará,7 Lago de Tucuruí,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui.xlsx,Lago de Tucuruí,Creche,161.0
RI Lago de Tucuruí,7 Lago de Tucuruí,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui.xlsx,Lago de Tucuruí,Creche,1402857142857143.0
Breu Branco,7 Lago de Tucuruí,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui.xlsx,Lago de Tucuruí,Creche,165.0
Goianésia do Pará,7 Lago de Tucuruí,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui.xlsx,Lago de Tucuruí,Creche,135.0
Itupiranga,7 Lago de Tucuruí,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui.xlsx,Lago de Tucuruí,Creche,127.0
Jacundá,7 Lago de Tucuruí,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui.xlsx,Lago de Tucuruí,Creche,136.0
Nova Ipixuna,7 Lago de Tucuruí,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui.xlsx,Lago de Tucuruí,Creche,158.0
Novo Repartimento,7 Lago de Tucuruí,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui.xlsx,Lago de Tucuruí,Creche,117.0
Tucuruí,7 Lago de Tucuruí,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui.xlsx,Lago de Tucuruí,Creche,144.0
Fonte: MEC - INEP,7 Lago de Tucuruí,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui.xlsx,Lago de Tucuruí,Creche,
Elaboração: FAPESPA,7 Lago de Tucuruí,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui.xlsx,Lago de Tucuruí,Creche,
Pará,7 Lago de Tucuruí,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui.xlsx,Lago de Tucuruí,PrEscola,178.0
RI Lago de Tucuruí,7 Lago de Tucuruí,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui.xlsx,Lago de Tucuruí,PrEscola,1838571428571429.0
Breu Branco,7 Lago de Tucuruí,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui.xlsx,Lago de Tucuruí,PrEscola,226.0
Goianésia do Pará,7 Lago de Tucuruí,12,Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,20,Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui,..\..\Desktop\tabelas-powerBI\7 Lago de Tucuruí\Tabela 12 - Média de Alunos por Turma por Nível de Ensino - 2024 ri lago de tucurui.xlsx,Lago de Tucuruí,PrEscola,138.0
