Par,913,978,981,67,0,15,2,22,04,regiao,tabela_num,titulo,ano,arquivo,arquivo_path,aba,variavel,valor
São Félix do Xingu,-,-,95.3,-,-,0,-,-,4.7,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,97,92.0
Sapucaia,-,-,-,-,-,-,-,-,-,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,97,995.0
Tucumã,-,-,95.4,-,-,4.6,-,-,0,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,97,994.0
Xinguara,-,-,98.3,-,-,1.7,-,-,0,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,97,999.0
Fonte: MEC - INEP,,,,,,,,,,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,97,
Elaboração: FAPESPA,,,,,,,,,,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,97,
RI Araguaia,80.7,-,96.88749999999999,11.7,-,2.075,7.6,-,1.0375,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,97_2,9712000000000000.0
Água Azul do Norte,-,-,-,-,-,-,-,-,-,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,97_2,944.0
Bannach,-,-,-,-,-,-,-,-,-,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,97_2,100.0
Conceição do Araguaia,80.7,-,99.7,11.7,-,0,7.6,-,0.3,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,97_2,954.0
Cumaru do Norte,-,-,-,-,-,-,-,-,-,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,97_2,976.0
Floresta do Araguaia,-,-,-,-,-,-,-,-,-,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,97_2,997.0
Ourilândia do Norte,-,-,98.5,-,-,1.5,-,-,0,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,97_2,898.0
Pau D'Arco,-,-,-,-,-,-,-,-,-,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,97_2,100.0
Redenção,-,-,98.6,-,-,1.4,-,-,0,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,97_2,984.0
Rio Maria,-,-,-,-,-,-,-,-,-,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,97_2,976.0
Santa Maria das Barreiras,-,-,89.3,-,-,7.4,-,-,3.3,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,97_2,942.0
Santana do Araguaia,-,-,100,-,-,0,-,-,0,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,97_2,992.0
São Félix do Xingu,-,-,95.3,-,-,0,-,-,4.7,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,97_2,922.0
Sapucaia,-,-,-,-,-,-,-,-,-,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,97_2,995.0
Tucumã,-,-,95.4,-,-,4.6,-,-,0,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,97_2,99.0
Xinguara,-,-,98.3,-,-,1.7,-,-,0,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,97_2,998.0
Fonte: MEC - INEP,,,,,,,,,,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,97_2,
Elaboração: FAPESPA,,,,,,,,,,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,97_2,
RI Araguaia,80.7,-,96.88749999999999,11.7,-,2.075,7.6,-,1.0375,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,09,9866666666666668.0
Água Azul do Norte,-,-,-,-,-,-,-,-,-,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,09,2.0
Bannach,-,-,-,-,-,-,-,-,-,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,09,0.0
Conceição do Araguaia,80.7,-,99.7,11.7,-,0,7.6,-,0.3,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,09,11.0
Cumaru do Norte,-,-,-,-,-,-,-,-,-,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,09,7.0
Floresta do Araguaia,-,-,-,-,-,-,-,-,-,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,09,3.0
Ourilândia do Norte,-,-,98.5,-,-,1.5,-,-,0,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,09,3.0
Pau D'Arco,-,-,-,-,-,-,-,-,-,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,09,0.0
Redenção,-,-,98.6,-,-,1.4,-,-,0,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,09,1.0
Rio Maria,-,-,-,-,-,-,-,-,-,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,09,21.0
Santa Maria das Barreiras,-,-,89.3,-,-,7.4,-,-,3.3,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,09,44.0
Santana do Araguaia,-,-,100,-,-,0,-,-,0,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,09,9.0
São Félix do Xingu,-,-,95.3,-,-,0,-,-,4.7,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,09,22.0
Sapucaia,-,-,-,-,-,-,-,-,-,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,09,0.0
Tucumã,-,-,95.4,-,-,4.6,-,-,0,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,09,6.0
Xinguara,-,-,98.3,-,-,1.7,-,-,0,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,09,1.0
Fonte: MEC - INEP,,,,,,,,,,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,09,
Elaboração: FAPESPA,,,,,,,,,,2 Araguaia,9,"Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia",20,"Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia","..\..\Desktop\tabelas-powerBI\2 Araguaia\Tabela 9 - Taxas de Aprovação, Reprovação e Abandono no Ensino Médio por Dependência Administrativa - 2024 ri araguaia.xlsx",Araguaia,09,
